Date,Time,Datetime,Spot Price (NSW),Spot Price (SA),Gunning Wind Farm NSW (47 MW) - Output (MWh),Lake Bonney Wind Farm SA (159 MW) - Output (MWh)
1/11/2016,1:00:00 PM,1/11/2016 13:00,60.96,15.18,15.335,46.915
1/11/2016,1:30:00 PM,1/11/2016 13:30,60.96,15.14,15.25,41.835
1/11/2016,2:00:00 PM,1/11/2016 14:00,60.96,22.76,14.5,55.5
1/11/2016,2:30:00 PM,1/11/2016 14:30,70,24.38,15.915,52.585
1/11/2016,3:00:00 PM,1/11/2016 15:00,77.6,18.14,12.75,57.915
1/11/2016,3:30:00 PM,1/11/2016 15:30,81.39,16.18,10.75,48.085
1/11/2016,4:00:00 PM,1/11/2016 16:00,70.66,16.2,13.75,50.585
1/11/2016,4:30:00 PM,1/11/2016 16:30,86.76,24.45,11.75,46
1/11/2016,5:00:00 PM,1/11/2016 17:00,75.23,22.55,14.75,47.085
1/11/2016,5:30:00 PM,1/11/2016 17:30,60.98,22.41,13.415,55.75
1/11/2016,6:00:00 PM,1/11/2016 18:00,62.3,23.69,15.665,60
1/11/2016,6:30:00 PM,1/11/2016 18:30,57.18,26.97,12.5,63
1/11/2016,7:00:00 PM,1/11/2016 19:00,96.55,47.32,8.415,66.835
1/11/2016,7:30:00 PM,1/11/2016 19:30,66.97,43.42,9.165,70.25
1/11/2016,8:00:00 PM,1/11/2016 20:00,64.49,51.51,11.585,67.25
1/11/2016,8:30:00 PM,1/11/2016 20:30,57.04,51.03,14.085,53.165
1/11/2016,9:00:00 PM,1/11/2016 21:00,53.59,46.67,14.915,40.085
1/11/2016,9:30:00 PM,1/11/2016 21:30,55.37,26.01,15.25,54.415
1/11/2016,10:00:00 PM,1/11/2016 22:00,43.31,18.45,15.25,59
1/11/2016,10:30:00 PM,1/11/2016 22:30,51.29,36.18,12.75,69.415
1/11/2016,11:00:00 PM,1/11/2016 23:00,56.78,45.06,11.25,68.085
1/11/2016,11:30:00 PM,1/11/2016 23:30,54.95,19.95,10.915,64.165
2/11/2016,12:00:00 AM,2/11/2016 0:00,53.4,19.96,11.5,62.75
2/11/2016,12:30:00 AM,2/11/2016 0:30,56.36,46.46,8.415,55.915
2/11/2016,1:00:00 AM,2/11/2016 1:00,54.27,55.37,7.5,52.5
2/11/2016,1:30:00 AM,2/11/2016 1:30,46.78,50.11,8,42.165
2/11/2016,2:00:00 AM,2/11/2016 2:00,40.54,45,10.335,36.25
2/11/2016,2:30:00 AM,2/11/2016 2:30,39.75,39.25,14.835,44.585
2/11/2016,3:00:00 AM,2/11/2016 3:00,38.94,40.56,14.915,38.835
2/11/2016,3:30:00 AM,2/11/2016 3:30,39.75,40.37,12.915,41.915
2/11/2016,4:00:00 AM,2/11/2016 4:00,43.17,41.47,10.165,41.75
2/11/2016,4:30:00 AM,2/11/2016 4:30,38.8,39.9,11.75,41.75
2/11/2016,5:00:00 AM,2/11/2016 5:00,49.89,62.2,13.835,33.915
2/11/2016,5:30:00 AM,2/11/2016 5:30,56.19,60.92,11.5,37.835
2/11/2016,6:00:00 AM,2/11/2016 6:00,58.58,59.07,10.75,41.335
2/11/2016,6:30:00 AM,2/11/2016 6:30,60.5,63.44,11,34.835
2/11/2016,7:00:00 AM,2/11/2016 7:00,66.07,72.55,9.915,41
2/11/2016,7:30:00 AM,2/11/2016 7:30,59.44,70.36,7.915,36.585
2/11/2016,8:00:00 AM,2/11/2016 8:00,58.65,64.67,7.085,39.335
2/11/2016,8:30:00 AM,2/11/2016 8:30,58.07,61.62,7.585,40.585
2/11/2016,9:00:00 AM,2/11/2016 9:00,59.43,62.86,9.25,33.75
2/11/2016,9:30:00 AM,2/11/2016 9:30,56.4,60.34,9.25,33.915
2/11/2016,10:00:00 AM,2/11/2016 10:00,60.46,63.66,14.915,27.5
2/11/2016,10:30:00 AM,2/11/2016 10:30,60.22,63.53,18.5,27.085
2/11/2016,11:00:00 AM,2/11/2016 11:00,58.09,60.52,18.915,34
2/11/2016,11:30:00 AM,2/11/2016 11:30,49.18,53.96,19.085,36.085
2/11/2016,12:00:00 PM,2/11/2016 12:00,70.51,73.69,17.165,38
2/11/2016,12:30:00 PM,2/11/2016 12:30,59.9,59.99,16.835,39.335
2/11/2016,1:00:00 PM,2/11/2016 13:00,54.53,55.74,17.75,34.335
2/11/2016,1:30:00 PM,2/11/2016 13:30,51.9,52.84,17.835,39.165
2/11/2016,2:00:00 PM,2/11/2016 14:00,51.27,52.05,17.5,33.25
2/11/2016,2:30:00 PM,2/11/2016 14:30,49.18,47.1,17.835,39.335
2/11/2016,3:00:00 PM,2/11/2016 15:00,56.47,35.25,19.5,46.335
2/11/2016,3:30:00 PM,2/11/2016 15:30,50.36,36.99,20.585,41.75
2/11/2016,4:00:00 PM,2/11/2016 16:00,54.41,43.79,19.835,40.25
2/11/2016,4:30:00 PM,2/11/2016 16:30,71.53,43.76,18.75,32.5
2/11/2016,5:00:00 PM,2/11/2016 17:00,66.02,58.32,16.5,33
2/11/2016,5:30:00 PM,2/11/2016 17:30,66.91,59.99,13.915,39.165
2/11/2016,6:00:00 PM,2/11/2016 18:00,64.18,60.52,11,37.085
2/11/2016,6:30:00 PM,2/11/2016 18:30,59.82,62.14,9.835,33.75
2/11/2016,7:00:00 PM,2/11/2016 19:00,112.35,110.19,13.25,29.165
2/11/2016,7:30:00 PM,2/11/2016 19:30,127.93,129.59,13.5,21.5
2/11/2016,8:00:00 PM,2/11/2016 20:00,87.78,94.3,11,29.665
2/11/2016,8:30:00 PM,2/11/2016 20:30,70.05,75.35,9.25,28.75
2/11/2016,9:00:00 PM,2/11/2016 21:00,57.13,59.99,9.415,41.085
2/11/2016,9:30:00 PM,2/11/2016 21:30,55.51,60.69,9.25,18.5
2/11/2016,10:00:00 PM,2/11/2016 22:00,51.4,57.36,8.415,23.165
2/11/2016,10:30:00 PM,2/11/2016 22:30,77.12,81.19,6.5,14.415
2/11/2016,11:00:00 PM,2/11/2016 23:00,88.16,91.18,6.5,17.5
2/11/2016,11:30:00 PM,2/11/2016 23:30,82.08,85.71,6.915,24.585
3/11/2016,12:00:00 AM,3/11/2016 0:00,112.3,129.11,8.335,21.75
3/11/2016,12:30:00 AM,3/11/2016 0:30,56.08,63.58,8.75,23
3/11/2016,1:00:00 AM,3/11/2016 1:00,58.59,62.57,8.585,19.415
3/11/2016,1:30:00 AM,3/11/2016 1:30,54.11,55.82,9.835,22.415
3/11/2016,2:00:00 AM,3/11/2016 2:00,54.72,53.75,9.085,25.835
3/11/2016,2:30:00 AM,3/11/2016 2:30,54.38,55.14,8,24.415
3/11/2016,3:00:00 AM,3/11/2016 3:00,49.37,55.78,7.085,11.75
3/11/2016,3:30:00 AM,3/11/2016 3:30,51.54,54.12,6,12.165
3/11/2016,4:00:00 AM,3/11/2016 4:00,54.76,53.7,4.585,20
3/11/2016,4:30:00 AM,3/11/2016 4:30,61.09,61.84,3.835,22.25
3/11/2016,5:00:00 AM,3/11/2016 5:00,64.55,63.55,4.085,17.415
3/11/2016,5:30:00 AM,3/11/2016 5:30,110.46,110.82,2.915,18.835
3/11/2016,6:00:00 AM,3/11/2016 6:00,64.85,65.42,1.335,16.085
3/11/2016,6:30:00 AM,3/11/2016 6:30,67.15,73.08,1,15.25
3/11/2016,7:00:00 AM,3/11/2016 7:00,86.12,97.87,1,12.835
3/11/2016,7:30:00 AM,3/11/2016 7:30,60.87,65.55,0.5,17
3/11/2016,8:00:00 AM,3/11/2016 8:00,60.96,60.52,0.5,9.835
3/11/2016,8:30:00 AM,3/11/2016 8:30,61.13,65.76,1.085,12.75
3/11/2016,9:00:00 AM,3/11/2016 9:00,61.48,59.94,1.165,12.915
3/11/2016,9:30:00 AM,3/11/2016 9:30,60.96,59.89,2.835,14
3/11/2016,10:00:00 AM,3/11/2016 10:00,62.68,60.55,3.415,15.915
3/11/2016,10:30:00 AM,3/11/2016 10:30,64.4,71.86,6,16.25
3/11/2016,11:00:00 AM,3/11/2016 11:00,62.43,61.32,5.5,15.5
3/11/2016,11:30:00 AM,3/11/2016 11:30,66.1,67.06,6.25,20.335
3/11/2016,12:00:00 PM,3/11/2016 12:00,72.92,62.6,7.415,23.75
3/11/2016,12:30:00 PM,3/11/2016 12:30,71.82,65.98,8.585,29.335
3/11/2016,1:00:00 PM,3/11/2016 13:00,73.8,65.32,10.915,33.835
3/11/2016,1:30:00 PM,3/11/2016 13:30,72.16,59.65,11.665,32.085
3/11/2016,2:00:00 PM,3/11/2016 14:00,61.34,50.52,13.415,33.835
3/11/2016,2:30:00 PM,3/11/2016 14:30,61.02,53.13,13.415,30.585
3/11/2016,3:00:00 PM,3/11/2016 15:00,61.05,60.94,13.75,32
3/11/2016,3:30:00 PM,3/11/2016 15:30,70.47,77.51,14.25,24.915
3/11/2016,4:00:00 PM,3/11/2016 16:00,74.64,83.97,14.165,13.25
3/11/2016,4:30:00 PM,3/11/2016 16:30,76.86,87.73,11.585,17
3/11/2016,5:00:00 PM,3/11/2016 17:00,98.82,111.22,10.165,22
3/11/2016,5:30:00 PM,3/11/2016 17:30,80.9,94.06,10.415,20.835
3/11/2016,6:00:00 PM,3/11/2016 18:00,76.37,94.92,7.915,17.335
3/11/2016,6:30:00 PM,3/11/2016 18:30,65.61,79.24,9.085,14
3/11/2016,7:00:00 PM,3/11/2016 19:00,97.43,111.38,8.335,10.835
3/11/2016,7:30:00 PM,3/11/2016 19:30,137.71,161.75,10.915,7.835
3/11/2016,8:00:00 PM,3/11/2016 20:00,99.02,132.45,9.665,1.915
3/11/2016,8:30:00 PM,3/11/2016 20:30,83.85,106.1,9.585,1.415
3/11/2016,9:00:00 PM,3/11/2016 21:00,62.23,87.5,12.5,1.335
3/11/2016,9:30:00 PM,3/11/2016 21:30,58.35,71.23,12.75,0.835
3/11/2016,10:00:00 PM,3/11/2016 22:00,54.51,61.42,12.085,0
3/11/2016,10:30:00 PM,3/11/2016 22:30,60.99,71.12,7.5,0
3/11/2016,11:00:00 PM,3/11/2016 23:00,63.21,71.06,4.5,1.085
3/11/2016,11:30:00 PM,3/11/2016 23:30,66.81,72.65,3.085,2.335
4/11/2016,12:00:00 AM,4/11/2016 0:00,69.12,82.29,2.835,2.165
4/11/2016,12:30:00 AM,4/11/2016 0:30,63.2,71.56,2.415,2.25
4/11/2016,1:00:00 AM,4/11/2016 1:00,62.33,68.11,1.5,4.25
4/11/2016,1:30:00 AM,4/11/2016 1:30,51.83,55.75,2,8.585
4/11/2016,2:00:00 AM,4/11/2016 2:00,49.97,62.3,2.585,13.415
4/11/2016,2:30:00 AM,4/11/2016 2:30,38.63,45.83,2.915,18.75
4/11/2016,3:00:00 AM,4/11/2016 3:00,46.12,45.63,3.585,34.585
4/11/2016,3:30:00 AM,4/11/2016 3:30,57.71,268.5,4.415,39.75
4/11/2016,4:00:00 AM,4/11/2016 4:00,38.88,59.99,5,49.585
4/11/2016,4:30:00 AM,4/11/2016 4:30,49.46,59.99,5,65.415
4/11/2016,5:00:00 AM,4/11/2016 5:00,51.63,60.69,6.75,60.585
4/11/2016,5:30:00 AM,4/11/2016 5:30,58.88,60.6,9.335,56.335
4/11/2016,6:00:00 AM,4/11/2016 6:00,65.27,70.43,9.585,56
4/11/2016,6:30:00 AM,4/11/2016 6:30,64.47,78.16,9.835,46.835
4/11/2016,7:00:00 AM,4/11/2016 7:00,77.65,110.41,6.5,44.75
4/11/2016,7:30:00 AM,4/11/2016 7:30,57.81,86.41,7.5,40.835
4/11/2016,8:00:00 AM,4/11/2016 8:00,61.49,69.08,9.5,50.165
4/11/2016,8:30:00 AM,4/11/2016 8:30,61.49,62.24,10.665,54.585
4/11/2016,9:00:00 AM,4/11/2016 9:00,60.47,58.98,13.165,53.165
4/11/2016,9:30:00 AM,4/11/2016 9:30,59.7,42.81,15,50.165
4/11/2016,10:00:00 AM,4/11/2016 10:00,58.12,32.84,15.085,63.25
4/11/2016,10:30:00 AM,4/11/2016 10:30,58.14,10.24,19.335,73
4/11/2016,11:00:00 AM,4/11/2016 11:00,64.99,11.1,20.165,75.415
4/11/2016,11:30:00 AM,4/11/2016 11:30,60.31,8.91,21.75,76.25
4/11/2016,12:00:00 PM,4/11/2016 12:00,67.19,3.05,21.415,76.665
4/11/2016,12:30:00 PM,4/11/2016 12:30,72.34,4.48,21.335,78.25
4/11/2016,1:00:00 PM,4/11/2016 13:00,65.28,2.64,20.835,78
4/11/2016,1:30:00 PM,4/11/2016 13:30,61.05,4.08,19.75,76.835
4/11/2016,2:00:00 PM,4/11/2016 14:00,67.05,3.42,17.25,76.75
4/11/2016,2:30:00 PM,4/11/2016 14:30,66.21,9.92,19.665,75.915
4/11/2016,3:00:00 PM,4/11/2016 15:00,63.54,12.66,18.915,77.165
4/11/2016,3:30:00 PM,4/11/2016 15:30,83.32,8.64,19.085,77.415
4/11/2016,4:00:00 PM,4/11/2016 16:00,136.59,9.79,18.75,77.915
4/11/2016,4:30:00 PM,4/11/2016 16:30,91.8,8.28,10.915,77.665
4/11/2016,5:00:00 PM,4/11/2016 17:00,61.43,9.3,10.335,78.25
4/11/2016,5:30:00 PM,4/11/2016 17:30,61.43,9.5,13.415,77.75
4/11/2016,6:00:00 PM,4/11/2016 18:00,53.75,9.62,11.5,78.165
4/11/2016,6:30:00 PM,4/11/2016 18:30,49.44,9.94,11.5,77.665
4/11/2016,7:00:00 PM,4/11/2016 19:00,81.77,15.78,11.75,78.415
4/11/2016,7:30:00 PM,4/11/2016 19:30,59.95,14.26,16.415,77.915
4/11/2016,8:00:00 PM,4/11/2016 20:00,60.96,15.18,20.915,78.335
4/11/2016,8:30:00 PM,4/11/2016 20:30,53.89,13.83,20.75,77.5
4/11/2016,9:00:00 PM,4/11/2016 21:00,48.14,10.37,19.585,78.165
4/11/2016,9:30:00 PM,4/11/2016 21:30,42.85,7.92,18.665,77.665
4/11/2016,10:00:00 PM,4/11/2016 22:00,30.48,5.12,16.915,78.415
4/11/2016,10:30:00 PM,4/11/2016 22:30,54.85,12.73,19.335,77.915
4/11/2016,11:00:00 PM,4/11/2016 23:00,86.36,-29.43,22.75,78.5
4/11/2016,11:30:00 PM,4/11/2016 23:30,44.99,2.58,22.835,77.665
5/11/2016,12:00:00 AM,5/11/2016 0:00,32.65,12.09,22.585,77.585
5/11/2016,12:30:00 AM,5/11/2016 0:30,45.5,4.79,22.75,77.415
5/11/2016,1:00:00 AM,5/11/2016 1:00,40.56,13.35,22.585,78.5
5/11/2016,1:30:00 AM,5/11/2016 1:30,32.49,0.64,22.75,77.585
5/11/2016,2:00:00 AM,5/11/2016 2:00,29.96,8.31,21.585,78.5
5/11/2016,2:30:00 AM,5/11/2016 2:30,30.18,-0.25,22,77.75
5/11/2016,3:00:00 AM,5/11/2016 3:00,29.55,1.25,22.75,77.5
5/11/2016,3:30:00 AM,5/11/2016 3:30,30.09,-31.75,22.915,76.5
5/11/2016,4:00:00 AM,5/11/2016 4:00,33.12,-12.87,22.665,76.915
5/11/2016,4:30:00 AM,5/11/2016 4:30,42.75,0.9,22.665,76.085
5/11/2016,5:00:00 AM,5/11/2016 5:00,42.51,14.49,22.5,76.665
5/11/2016,5:30:00 AM,5/11/2016 5:30,47.5,39.56,22.5,76.085
5/11/2016,6:00:00 AM,5/11/2016 6:00,49.51,28.96,22.335,76.75
5/11/2016,6:30:00 AM,5/11/2016 6:30,44.76,28.15,22.335,76.335
5/11/2016,7:00:00 AM,5/11/2016 7:00,55.94,50.44,21.835,74.75
5/11/2016,7:30:00 AM,5/11/2016 7:30,60.16,56.48,21,76
5/11/2016,8:00:00 AM,5/11/2016 8:00,56.22,49.35,20.915,70.085
5/11/2016,8:30:00 AM,5/11/2016 8:30,59.96,157.1,21.835,66.75
5/11/2016,9:00:00 AM,5/11/2016 9:00,53.54,21.31,19.915,71.75
5/11/2016,9:30:00 AM,5/11/2016 9:30,53.86,21.3,18.915,74.915
5/11/2016,10:00:00 AM,5/11/2016 10:00,50,16.65,18.5,70.085
5/11/2016,10:30:00 AM,5/11/2016 10:30,48.64,25.59,18.915,65.165
5/11/2016,11:00:00 AM,5/11/2016 11:00,49.66,26.92,20.585,62.165
5/11/2016,11:30:00 AM,5/11/2016 11:30,49.43,26.85,21.415,55.335
5/11/2016,12:00:00 PM,5/11/2016 12:00,49.26,28.89,21.335,51.25
5/11/2016,12:30:00 PM,5/11/2016 12:30,48.62,29.82,21.5,40.585
5/11/2016,1:00:00 PM,5/11/2016 13:00,49.33,30.63,22,34.585
5/11/2016,1:30:00 PM,5/11/2016 13:30,49.17,18.35,21.835,34.585
5/11/2016,2:00:00 PM,5/11/2016 14:00,49.86,11.86,20.835,41.835
5/11/2016,2:30:00 PM,5/11/2016 14:30,52,13.99,19.665,48.415
5/11/2016,3:00:00 PM,5/11/2016 15:00,50.18,5.35,20.835,54.085
5/11/2016,3:30:00 PM,5/11/2016 15:30,53.34,0.33,21.75,63.165
5/11/2016,4:00:00 PM,5/11/2016 16:00,60.77,-2.46,22.5,70.75
5/11/2016,4:30:00 PM,5/11/2016 16:30,49.58,13.27,22.5,72.585
5/11/2016,5:00:00 PM,5/11/2016 17:00,51.5,21.8,22.415,74.165
5/11/2016,5:30:00 PM,5/11/2016 17:30,49.34,39.26,21.665,76.585
5/11/2016,6:00:00 PM,5/11/2016 18:00,53.29,43.64,21.5,76.665
5/11/2016,6:30:00 PM,5/11/2016 18:30,52.23,47.02,21.5,75.5
5/11/2016,7:00:00 PM,5/11/2016 19:00,86.17,62.28,21.75,75.5
5/11/2016,7:30:00 PM,5/11/2016 19:30,75.55,63.47,21.835,76.585
5/11/2016,8:00:00 PM,5/11/2016 20:00,63.7,60.8,18.75,76.5
5/11/2016,8:30:00 PM,5/11/2016 20:30,60.43,60.07,13.335,77.25
5/11/2016,9:00:00 PM,5/11/2016 21:00,59.98,59.95,8.585,77.25
5/11/2016,9:30:00 PM,5/11/2016 21:30,60.97,59.99,11.25,77.835
5/11/2016,10:00:00 PM,5/11/2016 22:00,55.87,55.14,13.835,77.25
5/11/2016,10:30:00 PM,5/11/2016 22:30,56.42,53.31,17.165,77.085
5/11/2016,11:00:00 PM,5/11/2016 23:00,53.9,54.53,18.585,76.085
5/11/2016,11:30:00 PM,5/11/2016 23:30,50.03,17.24,19.415,76.415
6/11/2016,12:00:00 AM,6/11/2016 0:00,49.78,93.1,19.165,75.25
6/11/2016,12:30:00 AM,6/11/2016 0:30,49.28,57.78,20.25,72.165
6/11/2016,1:00:00 AM,6/11/2016 1:00,48.57,50.08,20.665,69.335
6/11/2016,1:30:00 AM,6/11/2016 1:30,43.39,40.09,20.665,66.665
6/11/2016,2:00:00 AM,6/11/2016 2:00,42.73,35.05,21.835,62.835
6/11/2016,2:30:00 AM,6/11/2016 2:30,32.68,21.98,19.75,61.5
6/11/2016,3:00:00 AM,6/11/2016 3:00,33.12,14.88,14.915,59.165
6/11/2016,3:30:00 AM,6/11/2016 3:30,30.71,-26.43,18.335,57.75
6/11/2016,4:00:00 AM,6/11/2016 4:00,30.71,-23.28,20.585,54.335
6/11/2016,4:30:00 AM,6/11/2016 4:30,37.87,-32.92,21.915,48.75
6/11/2016,5:00:00 AM,6/11/2016 5:00,35.19,-2.29,21.835,57.915
6/11/2016,5:30:00 AM,6/11/2016 5:30,39.05,58.16,21.835,36.165
6/11/2016,6:00:00 AM,6/11/2016 6:00,42.67,49.99,21.415,24.75
6/11/2016,6:30:00 AM,6/11/2016 6:30,43.58,49.99,19.335,26.665
6/11/2016,7:00:00 AM,6/11/2016 7:00,49.5,49.99,20.085,34.5
6/11/2016,7:30:00 AM,6/11/2016 7:30,49.13,49.99,21.5,42.585
6/11/2016,8:00:00 AM,6/11/2016 8:00,49.59,49.99,20.085,32.415
6/11/2016,8:30:00 AM,6/11/2016 8:30,49.43,49.99,19.335,26.665
6/11/2016,9:00:00 AM,6/11/2016 9:00,49.51,48.98,18.915,19.5
6/11/2016,9:30:00 AM,6/11/2016 9:30,49.51,46.57,16.915,14.915
6/11/2016,10:00:00 AM,6/11/2016 10:00,49.66,39.89,19.835,20.75
6/11/2016,10:30:00 AM,6/11/2016 10:30,49.51,33.7,20.5,22.165
6/11/2016,11:00:00 AM,6/11/2016 11:00,49.59,30.4,20.085,22
6/11/2016,11:30:00 AM,6/11/2016 11:30,49.43,28.04,20.085,32.5
6/11/2016,12:00:00 PM,6/11/2016 12:00,45.39,23.65,21.165,35.585
6/11/2016,12:30:00 PM,6/11/2016 12:30,49.51,24.36,20.665,27.75
6/11/2016,1:00:00 PM,6/11/2016 13:00,49.51,22.04,21.085,35.665
6/11/2016,1:30:00 PM,6/11/2016 13:30,47.59,12.95,21.085,43.5
6/11/2016,2:00:00 PM,6/11/2016 14:00,49.69,18.23,21.415,46.415
6/11/2016,2:30:00 PM,6/11/2016 14:30,50.65,24.18,21.25,49.415
6/11/2016,3:00:00 PM,6/11/2016 15:00,51.34,24.59,21.25,49.165
6/11/2016,3:30:00 PM,6/11/2016 15:30,50.59,31.24,20.165,42.25
6/11/2016,4:00:00 PM,6/11/2016 16:00,49.59,49.16,19.085,45
6/11/2016,4:30:00 PM,6/11/2016 16:30,49.47,52.96,19.415,40.415
6/11/2016,5:00:00 PM,6/11/2016 17:00,49.18,59.25,17.915,35.085
6/11/2016,5:30:00 PM,6/11/2016 17:30,49.43,63.73,19.085,32
6/11/2016,6:00:00 PM,6/11/2016 18:00,50.72,69.08,16.665,23.585
6/11/2016,6:30:00 PM,6/11/2016 18:30,59.03,84.58,18.165,17.085
6/11/2016,7:00:00 PM,6/11/2016 19:00,165.17,221.9,16.5,15.085
6/11/2016,7:30:00 PM,6/11/2016 19:30,71.54,93.91,18.085,12.585
6/11/2016,8:00:00 PM,6/11/2016 20:00,89.56,160.47,15.585,5.25
6/11/2016,8:30:00 PM,6/11/2016 20:30,61.46,72.17,16.25,8.5
6/11/2016,9:00:00 PM,6/11/2016 21:00,57.58,60.31,13.085,17.25
6/11/2016,9:30:00 PM,6/11/2016 21:30,56.44,52.45,7.335,18.165
6/11/2016,10:00:00 PM,6/11/2016 22:00,51.11,30.45,8.5,13.915
6/11/2016,10:30:00 PM,6/11/2016 22:30,61.3,21.99,7.5,9.415
6/11/2016,11:00:00 PM,6/11/2016 23:00,54.84,21.53,5.335,7.085
6/11/2016,11:30:00 PM,6/11/2016 23:30,55.67,8.2,3.085,8.165
7/11/2016,12:00:00 AM,7/11/2016 0:00,54.07,16.32,3.415,9.665
7/11/2016,12:30:00 AM,7/11/2016 0:30,50.68,7.17,3.415,11.585
7/11/2016,1:00:00 AM,7/11/2016 1:00,42.09,-6.5,3,23.5
7/11/2016,1:30:00 AM,7/11/2016 1:30,47.08,-51.44,3.5,20.5
7/11/2016,2:00:00 AM,7/11/2016 2:00,42.96,-40.07,4.585,16.75
7/11/2016,2:30:00 AM,7/11/2016 2:30,37.96,-36.24,6.915,19.165
7/11/2016,3:00:00 AM,7/11/2016 3:00,39.98,-40.27,7.665,8.835
7/11/2016,3:30:00 AM,7/11/2016 3:30,44.17,-56.54,7,7.415
7/11/2016,4:00:00 AM,7/11/2016 4:00,42.41,-16.46,7.335,6.335
7/11/2016,4:30:00 AM,7/11/2016 4:30,52.48,-49.02,6.835,1.335
7/11/2016,5:00:00 AM,7/11/2016 5:00,52.93,2.29,10.25,3.835
7/11/2016,5:30:00 AM,7/11/2016 5:30,56.71,29,13.915,5.25
7/11/2016,6:00:00 AM,7/11/2016 6:00,54.08,27.55,17.25,5.165
7/11/2016,6:30:00 AM,7/11/2016 6:30,63.19,58.62,16.835,2.415
7/11/2016,7:00:00 AM,7/11/2016 7:00,63.7,61.75,15.835,1.665
7/11/2016,7:30:00 AM,7/11/2016 7:30,75.78,29.91,12.335,2.915
7/11/2016,8:00:00 AM,7/11/2016 8:00,85.13,28.75,12.835,26.75
7/11/2016,8:30:00 AM,7/11/2016 8:30,79.53,28.78,14.25,46.085
7/11/2016,9:00:00 AM,7/11/2016 9:00,81.13,41.24,13.335,25.835
7/11/2016,9:30:00 AM,7/11/2016 9:30,85.62,28.63,11.665,15.335
7/11/2016,10:00:00 AM,7/11/2016 10:00,81.9,25.17,11.915,23.25
7/11/2016,10:30:00 AM,7/11/2016 10:30,69.55,23.9,11.915,21.915
7/11/2016,11:00:00 AM,7/11/2016 11:00,82.06,28.47,11,15
7/11/2016,11:30:00 AM,7/11/2016 11:30,79.09,27.5,10.415,11.835
7/11/2016,12:00:00 PM,7/11/2016 12:00,90.45,20.51,12,16.835
7/11/2016,12:30:00 PM,7/11/2016 12:30,97.95,27.28,13.665,14.835
7/11/2016,1:00:00 PM,7/11/2016 13:00,93.44,37.32,11.915,12.835
7/11/2016,1:30:00 PM,7/11/2016 13:30,121.09,39.24,9.75,10.835
7/11/2016,2:00:00 PM,7/11/2016 14:00,154.66,48.26,10.335,9.585
7/11/2016,2:30:00 PM,7/11/2016 14:30,126.01,42.71,13.25,18.085
7/11/2016,3:00:00 PM,7/11/2016 15:00,148.91,52.46,15.335,16.415
7/11/2016,3:30:00 PM,7/11/2016 15:30,181.11,36.55,15.915,11.915
7/11/2016,4:00:00 PM,7/11/2016 16:00,167.6,9.8,16.25,8
7/11/2016,4:30:00 PM,7/11/2016 16:30,167.35,23.93,16.335,8.75
7/11/2016,5:00:00 PM,7/11/2016 17:00,188.21,49.09,16.5,8.75
7/11/2016,5:30:00 PM,7/11/2016 17:30,111.18,23.38,11.335,7.25
7/11/2016,6:00:00 PM,7/11/2016 18:00,126.7,11.45,11.5,12.25
7/11/2016,6:30:00 PM,7/11/2016 18:30,80.58,25.46,8.585,13.085
7/11/2016,7:00:00 PM,7/11/2016 19:00,101.52,41.25,6.835,8.085
7/11/2016,7:30:00 PM,7/11/2016 19:30,96.54,61.67,6.915,10.165
7/11/2016,8:00:00 PM,7/11/2016 20:00,86.42,74.17,17.085,14.665
7/11/2016,8:30:00 PM,7/11/2016 20:30,94.41,66.78,18.415,11.335
7/11/2016,9:00:00 PM,7/11/2016 21:00,58.33,50.42,17.835,10.415
7/11/2016,9:30:00 PM,7/11/2016 21:30,81.95,61.99,16.415,7.585
7/11/2016,10:00:00 PM,7/11/2016 22:00,55.65,50.57,13,6.915
7/11/2016,10:30:00 PM,7/11/2016 22:30,148.06,95.66,11.335,7.835
7/11/2016,11:00:00 PM,7/11/2016 23:00,111.12,82.79,13.415,10.5
7/11/2016,11:30:00 PM,7/11/2016 23:30,70.31,62.73,12.915,4.415
8/11/2016,12:00:00 AM,8/11/2016 0:00,65.53,63.23,14.75,5.75
8/11/2016,12:30:00 AM,8/11/2016 0:30,54.28,53.71,16.415,11.335
8/11/2016,1:00:00 AM,8/11/2016 1:00,54.79,49.26,16.085,14.835
8/11/2016,1:30:00 AM,8/11/2016 1:30,46.48,46.2,16.335,16
8/11/2016,2:00:00 AM,8/11/2016 2:00,43.4,40.01,17.25,14.415
8/11/2016,2:30:00 AM,8/11/2016 2:30,38.62,33.27,18.415,14.415
8/11/2016,3:00:00 AM,8/11/2016 3:00,40.38,30.89,19.335,16.585
8/11/2016,3:30:00 AM,8/11/2016 3:30,42.14,35.01,20.415,17.835
8/11/2016,4:00:00 AM,8/11/2016 4:00,44.23,42.19,20.165,18.415
8/11/2016,4:30:00 AM,8/11/2016 4:30,61.28,52.82,20.25,14.665
8/11/2016,5:00:00 AM,8/11/2016 5:00,68.92,66.92,19.585,18.25
8/11/2016,5:30:00 AM,8/11/2016 5:30,110.14,118.61,19.5,18.915
8/11/2016,6:00:00 AM,8/11/2016 6:00,148.28,228,18.585,22.585
8/11/2016,6:30:00 AM,8/11/2016 6:30,114.68,130.91,18.665,16.75
8/11/2016,7:00:00 AM,8/11/2016 7:00,113.71,197.18,19.415,13.335
